"Species","x","y","bio1","bio3","bio7","bio8","bio9","bio14","bio15","bio18"
"Reynoutria_japonica",-2.8126395976,56.8956938569,8.01801586151123,30.6467514038086,15.0834455490112,6.10186052322388,4.86779308319092,49.8580703735352,17.8530311584473,209.429275512695
"Reynoutria_japonica",-2.8543062641,42.3540272484,11.8363876342773,39.7368965148926,25.1365280151367,5.827805519104,18.8240604400635,24.7793884277344,26.2701759338379,115.352844238281
"Reynoutria_japonica",-2.8959729306,41.7290272509,10.7652788162231,38.006721496582,26.8741931915283,4.31289911270142,18.4480247497559,16.7294120788574,31.1613101959229,85.4236221313477
"Reynoutria_japonica",-2.8959729306,42.5206939144,12.9498043060303,40.0550003051758,24.6004333496094,7.04564237594604,19.7620830535889,25.0875301361084,29.9977970123291,111.332794189453
"Reynoutria_japonica",-2.8959729306,51.6040272114,10.5968971252441,36.5306663513184,18.0064754486084,6.48624610900879,12.1204042434692,60.536190032959,23.1503810882568,227.820419311523
"Reynoutria_japonica",-2.8959729306,57.5623605209,8.55010604858398,24.9090538024902,12.5176467895508,11.8073949813843,5.48783349990845,48.9137878417969,19.3028316497803,222.896194458008
"Reynoutria_japonica",-2.9376395971,40.3540272564,14.6600513458252,34.361083984375,30.8311462402344,10.1601285934448,24.430700302124,8.24367046356201,40.1628189086914,46.593692779541
"Reynoutria_japonica",-2.9376395971,52.7706938734,10.0955715179443,36.1564979553223,17.8609504699707,7.9125804901123,6.65051317214966,52.9260215759277,17.1471862792969,212.167633056641
"Reynoutria_japonica",-2.9793062636,43.1873605784,12.648943901062,39.0746154785156,21.3384571075439,7.52682065963745,18.8284473419189,44.6444244384766,36.1664810180664,165.268142700195
"Reynoutria_japonica",-3.0626395966,51.0623605469,10.5321950912476,35.4681358337402,16.8710498809814,6.72018384933472,11.8120880126953,57.8521423339844,24.1667575836182,208.708984375
"Reynoutria_japonica",-3.0626395966,52.0206938764,8.15150356292725,36.5170059204102,17.8375339508057,4.0525016784668,13.6291809082031,53.5439071655273,23.6287879943848,193.236328125
"Reynoutria_japonica",-3.1043062631,48.4373605574,11.205493927002,29.3339939117432,14.3963394165039,7.85193109512329,16.0080184936523,44.2842330932617,30.558422088623,160.313690185547
"Reynoutria_japonica",-3.1043062631,54.3123605339,9.52467727661133,27.9113693237305,14.3741359710693,7.85981321334839,8.13671016693115,76.9314804077148,25.8158226013184,302.1533203125
"Reynoutria_japonica",-3.1876395961,42.0623605829,9.09558010101318,39.1038017272949,25.9610824584961,2.95622444152832,16.379695892334,18.9908714294434,38.124885559082,98.1999053955078
"Reynoutria_japonica",-3.2293062626,42.1040272494,9.73833179473877,39.1715431213379,25.8907012939453,3.59799695014954,16.9994163513184,17.6090354919434,37.1175117492676,90.1559524536133
"Reynoutria_japonica",-3.2709729291,41.3123605859,10.09934425354,36.8860816955566,28.0794429779053,8.56702423095703,18.2791709899902,17.4437656402588,33.3332977294922,86.1983032226562
"Reynoutria_japonica",-3.3543062621,40.3956939229,14.7128601074219,34.1166343688965,30.8628635406494,10.153341293335,24.5166435241699,7.69289398193359,43.3085403442383,45.2312469482422
"Reynoutria_japonica",-3.3543062621,52.3123605419,9.0460786819458,36.1286964416504,17.4008846282959,5.02901983261108,14.4081478118896,70.1411743164062,29.5506343841553,249.555572509766
"Reynoutria_japonica",-3.3959729286,54.5623605329,8.66523265838623,26.8603439331055,13.7499094009399,7.10981941223145,7.24131441116333,78.3794860839844,26.9249973297119,373.35009765625
"Reynoutria_japonica",-3.4376395951,48.1873605584,11.1051616668701,32.0632514953613,14.971981048584,7.69246101379395,15.9035940170288,54.0546836853027,32.9139251708984,198.908599853516
